Date,US - SPX,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
2025-11-21,104.06505491515261,79.59245791954615,106.60622721903854,113.71565393488363,96.04069197887625,86.15703736938875,89.82890944221448,190.73905917690976,80.10267075213635,106.71143768701951,81.80850016960034,113.45833335786071
2025-11-24,105.6746517017768,79.08640617528664,106.57168263146002,122.47831404572298,94.78150792439837,86.36391589647626,92.14506234928588,189.88170063055065,80.44613008622065,107.0068417151288,85.53121515066057,117.63043960323007
2025-11-25,106.6322433567637,79.218050836905,107.50218924642452,122.52110974526163,96.63890357601605,86.2735761213798,92.67563310749068,190.55191380519923,80.84503372070282,107.68061975711818,85.69726322064055,116.90239827135025
2025-11-26,107.36872149940095,79.58856736539055,108.58430413013606,124.88631793664413,97.96292589424095,87.68763858062731,95.39616630555322,191.37238810938106,81.35398515650161,106.67049807243522,86.83417243617576,119.5517775448113
2025-11-28,107.94365664787668,80.49697377678254,109.34821586867575,125.8472474361347,98.71957149418661,89.37154406577389,98.06050650439438,191.982679382259,81.55105418159842,107.67920083020567,88.30213877942344,120.73195130305001
2025-12-01,107.36903701306142,80.25314900785267,111.08477667615621,125.87739331890316,99.23014805993995,90.55454351437191,96.08166620164576,191.838713621316,80.80424836719408,107.06134186950804,87.14922349277523,118.12554681047696
2025-12-02,107.63286799685687,80.49334946590736,113.76726157319379,125.59333809428819,98.90461540524815,89.05185690984796,96.45937940612197,192.49841099201973,81.48160243354317,107.28975071827476,87.81813822935104,118.03402932189391
2025-12-03,107.95359148045395,80.59369144610056,109.55479372044181,131.8087692712467,99.53700203866221,91.24305785554276,98.53577899480031,193.61910695762913,81.81107672687419,107.53868927254135,89.0250520074566,116.81763235238782
2025-12-04,108.07021610300151,79.35335400251698,109.05277916189608,134.81020522117126,98.11509966402545,91.2846774908076,100.29407561987568,190.84567646441369,82.73183526042419,106.70303128327402,89.1869567385054,118.53181820381337
2025-12-05,108.27950939626616,78.65490277290506,108.22941815585851,134.6105663165678,97.7118158164074,91.55496606874043,98.1598825476975,189.8819667160065,82.90625657277413,107.24172810444222,90.02151293010043,115.77515505170213
2025-12-08,107.90299386295148,76.72549611503435,109.97919186410807,129.3406368159125,97.97176933036783,89.86478150085574,99.46141277199892,186.08802865325558,82.8475648809166,106.10442701301184,90.25792212004627,114.99078553407556
2025-12-09,107.80843211027155,77.32558534346316,112.19056422162757,130.4048570036231,97.57186427065263,89.45038388041642,99.96961279971308,184.36712144376978,81.91334230802492,107.29236098135857,90.63097962781939,114.94644215431605
2025-12-10,108.53609126132588,78.41489252162192,110.6171231703124,133.16049603283912,100.42633345638426,90.19380625759892,99.94671968491167,184.03333704838403,83.23938211589561,106.84030380943021,91.57832803267924,115.95466790535103
2025-12-11,108.76177587402478,79.54660662652803,110.48160677915915,131.77520560289054,101.63078554335532,89.63125967510547,98.8809518686566,183.39812805980156,84.36909269338241,106.90568957822278,90.77111727700012,120.05859069768552
2025-12-12,107.60197843995117,81.76656861593969,111.88693193822341,136.51247905163967,101.64327500672505,91.25304773087562,98.00972785942729,181.0845272006355,83.63280991517381,107.43157291666594,85.41196787938232,114.07543477432218
2025-12-15,107.43018509955186,81.95786418084539,111.36752092830416,142.52754779585985,100.93943613544418,87.70985715157025,95.15570308029113,181.31817599510998,83.05471166717436,104.33593475485554,84.00910462146435,115.24813225280627
