Date,US - SPX,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Communication Services,Utilities,Real Estate,Energy
2026-02-06,105.23462844760549,111.24068675089083,113.33769633507853,99.40185341196293,109.12023824295818,112.87575150300601,100.42568943179715,104.13192651073561,99.46726241622272,101.91606911954862,98.70709920075224,119.48838774823291
2026-02-09,105.72829321527264,112.68761472843106,113.67801047120419,99.03117101937657,108.48740538528354,111.8809046664758,99.83342587451415,105.76994023463439,100.42962708369136,102.22169977665452,99.31828866948754,120.36351396836082
2026-02-10,105.37899728110429,114.26411834575099,113.815445026178,99.6882898062342,108.13996773793275,111.17234468937878,99.1116046640755,105.17966501881504,101.03110500085926,103.91442341601037,100.70521861777154,120.22887916526422
2026-02-11,105.37383833937224,115.79743008314436,114.42408376963351,99.20808761583825,109.69102866360592,111.83080446607501,97.61243753470295,105.4895595071202,100.30933150025778,104.8313153873281,100.6111894687353,123.37035790418489
2026-02-12,103.72357737919683,114.09135082604469,113.05628272251309,97.83487784330244,110.6961161434421,111.65187517892929,95.66907273736813,102.71526599276915,98.50489774875409,106.38297872340425,100.77574047954865,121.12644451924155
2026-02-13,103.77534469105983,115.12795594428249,113.98560209424082,97.87700084245998,111.06837076560367,112.84712281706268,95.59503979270775,102.97351139969011,98.45334249871112,109.32173504173035,102.25669957686883,121.9566924716706
2026-02-17,103.88237049518206,113.81060360652198,114.58115183246073,97.75905644481887,109.4428589154982,112.63240767248783,96.6129927817879,102.91448387810816,98.29867674858224,109.03961443517105,103.29102021626704,120.6103444407046
2026-02-18,104.46058705643757,114.50167368534716,114.55497382198952,98.58466722830666,109.24432311701204,112.84712281706268,97.33481399222654,103.96960082638529,98.46193504038496,107.22934054308217,101.90409026798308,122.92157522719624
2026-02-19,104.16578615045032,114.09135082604469,115.40575916230367,97.92754844144902,108.78520908301277,112.5536787861437,96.52045160096242,103.45311001254336,98.93452483244543,108.40484307041261,101.55148095909735,123.81914058117358
2026-02-20,104.88866803610874,114.37209804556743,115.98821989528794,98.9469250210615,109.05819580593126,112.23876324076724,97.14973163057562,103.94746550579208,100.36088675030075,108.92206418243799,102.39774330042314,123.14596656569057
2026-02-23,103.7993308052048,114.37209804556743,114.4175392670157,96.87447346251052,110.39831244571286,113.4697967363298,93.89228206551915,102.20615361912493,99.12356074926963,109.7449159515693,102.51527973671838,123.75182317962528
2026-02-24,104.59356322694472,115.2359356440989,115.82460732984292,98.34877843302442,111.35376597592752,112.99026624677929,94.35498796964649,103.5342728547185,99.8109640831758,110.96743857999296,102.79736718382696,123.63962751037812
2026-02-25,105.44457365682764,114.5880574452003,114.92146596858636,98.64363942712721,110.44794639533441,112.96163756083597,96.0022209883398,105.51907326791114,100.10311050008593,111.3435993887387,102.11565585331452,123.12352743184114
2026-02-26,104.87880230127344,114.45848180542058,115.6413612565445,98.60994102780117,110.26181908425363,112.66819352991698,97.1682398667407,104.04338522836272,100.29214641691013,110.92041847889973,102.56229431123649,123.52743184113093
2026-02-27,104.42369617568983,115.34391534391533,115.92931937172773,98.44987363100253,111.68879513587294,114.65788720297738,95.18785859707569,102.38323618387074,101.43495445952912,112.21347125896321,103.05594734367656,125.47963648603164
2026-03-02,104.4652938495408,114.99838030450276,117.08115183246073,97.23673125526537,110.07569177317285,113.46263956484397,94.94725152692948,102.95875451929462,101.28028870940025,111.3671094392853,103.24400564174896,127.99281947716818
2026-03-03,103.47872036601208,112.16931216931216,114.81675392670157,96.34372367312552,108.87206849485047,112.18150586888062,94.78067740144365,101.45355271895522,101.35762158446468,110.66180792288705,102.72684532204985,126.82598451699765
2026-03-04,104.2813064189762,112.1261202893856,115.163612565445,98.05391743892164,108.15237622533813,112.40337818494133,95.31741625023135,103.1801077252269,102.07080254339233,111.13200893381922,102.86788904560413,126.08549309996636
2026-03-05,103.69246065880724,109.77216283338731,112.6047120418848,98.18871103622577,105.98089092939568,110.15602633839106,94.81769387377382,103.43097469195013,101.77006358480838,110.2621370635947,101.88058298072404,126.73622798159991
2026-03-06,102.31575703133737,107.67735665694849,111.21727748691099,96.4111204717776,106.44000496339497,109.29000858860579,93.59615028687766,101.29860547480263,100.92799450077332,109.88597625484897,100.82275505406677,126.93818018624481
2026-03-09,103.16540360306124,107.95810387647123,111.8717277486911,96.53748946925022,106.67576622409727,110.40652734039507,93.15195261891542,103.12108020364494,101.0139199175116,110.14458681086165,101.03432063939822,126.37720184000898
2026-03-10,102.94513309810239,107.72054853687507,111.2696335078534,96.4111204717776,106.36555403896264,109.6120813054681,92.6522302424579,103.12108020364494,100.8592541673827,109.46279534501,100.89327691584391,124.76158420284978
2026-03-11,102.85890613090562,107.63416477702192,110.92277486910996,96.15838247683234,104.96339496215413,109.39736616089321,91.87488432352396,103.61543569689368,100.53273758377728,108.54590337369228,99.69440526563234,127.85818467407157
