Date,US - SPX,VIX Index (Inverted),High Yield Spread,IG - CCC,US10Y-US02Y
2023-08-07,4518.43994140625,-15.77,3.97,7.840000000000001,-0.67
2023-08-08,4499.3798828125,-15.99,4.0,7.779999999999999,-0.72
2023-08-09,4467.7099609375,-15.96,3.94,7.68,-0.79
2023-08-10,4468.830078125,-15.85,3.83,7.57,-0.73
2023-08-11,4464.0498046875,-14.84,3.83,7.59,-0.73
2023-08-14,4489.72021484375,-14.82,3.79,7.450000000000001,-0.77
2023-08-15,4437.85986328125,-16.46,3.85,7.47,-0.71
2023-08-16,4404.330078125,-16.78,3.81,7.42,-0.69
2023-08-17,4370.35986328125,-17.89,3.95,7.54,-0.64
2023-08-18,4369.7099609375,-17.3,4.02,7.6,-0.66
2023-08-21,4399.77001953125,-17.13,3.97,7.56,-0.63
2023-08-22,4387.5498046875,-16.97,3.93,7.58,-0.68
2023-08-23,4436.009765625,-15.98,3.92,7.55,-0.76
2023-08-24,4376.31005859375,-17.2,3.91,7.570000000000001,-0.75
2023-08-25,4405.7099609375,-15.68,3.9,7.57,-0.78
2023-08-28,4433.31005859375,-15.08,3.86,7.56,-0.78
2023-08-29,4497.6298828125,-14.45,3.87,7.52,-0.75
2023-08-30,4514.8701171875,-13.88,3.8,7.44,-0.78
2023-08-31,4507.66015625,-13.57,3.85,7.540000000000001,-0.76
2023-09-01,4515.77001953125,-13.09,3.81,7.470000000000001,-0.69
2023-09-05,4496.830078125,-14.01,3.83,7.5,-0.67
2023-09-06,4465.47998046875,-14.45,3.86,7.55,-0.71
2023-09-07,4451.14013671875,-14.4,3.9,7.549999999999999,-0.67
2023-09-08,4457.490234375,-13.84,3.85,7.510000000000001,-0.72
2023-09-11,4487.4599609375,-13.8,3.82,7.449999999999999,-0.68
2023-09-12,4461.89990234375,-14.23,3.84,7.459999999999999,-0.71
2023-09-13,4467.43994140625,-13.48,3.85,7.439999999999999,-0.71
2023-09-14,4505.10009765625,-12.82,3.78,7.32,-0.71
2023-09-15,4450.31982421875,-13.79,3.79,7.319999999999999,-0.69
2023-09-18,4453.52978515625,-14.0,3.82,7.37,-0.73
2023-09-19,4443.9501953125,-14.11,3.82,7.39,-0.71
2023-09-20,4402.2001953125,-15.14,3.77,7.35,-0.77
2023-09-21,4330.0,-17.54,3.89,7.51,-0.63
2023-09-22,4320.06005859375,-17.2,3.93,7.56,-0.66
2023-09-25,4337.43994140625,-16.9,3.97,7.609999999999999,-0.54
2023-09-26,4273.52978515625,-18.94,4.04,7.710000000000001,-0.48
2023-09-27,4274.509765625,-18.22,4.03,7.75,-0.49
2023-09-28,4299.7001953125,-17.34,4.09,7.740000000000001,-0.45
2023-09-29,4288.0498046875,-17.52,4.03,7.670000000000001,-0.44
2023-10-02,4288.39013671875,-17.61,4.11,7.81,-0.43
2023-10-03,4229.4501953125,-19.78,4.26,8.04,-0.34
2023-10-04,4263.75,-18.58,4.37,8.15,-0.32
2023-10-05,4258.18994140625,-18.49,4.38,8.18,-0.31
2023-10-06,4308.5,-17.45,4.33,8.14,-0.3
2023-10-09,4335.66015625,-17.7,4.34,8.14,-0.3
2023-10-10,4358.240234375,-17.03,4.26,8.01,-0.3
2023-10-11,4376.9501953125,-16.09,4.25,8.030000000000001,-0.41
2023-10-12,4349.60986328125,-16.69,4.25,8.079999999999998,-0.36
2023-10-13,4327.77978515625,-19.32,4.3,8.15,-0.41
2023-10-16,4373.6298828125,-17.21,4.27,8.09,-0.38
2023-10-17,4373.2001953125,-17.88,4.25,8.1,-0.36
2023-10-18,4314.60009765625,-19.22,4.32,8.17,-0.28
2023-10-19,4278.0,-21.4,4.37,8.23,-0.16
2023-10-20,4224.16015625,-21.71,4.52,8.39,-0.14
2023-10-23,4217.0400390625,-20.37,4.51,8.440000000000001,-0.19
2023-10-24,4247.68017578125,-18.97,4.41,8.39,-0.19
2023-10-25,4186.77001953125,-20.19,4.37,8.34,-0.13
2023-10-26,4137.22998046875,-20.68,4.5,8.6,-0.16
2023-10-27,4117.3701171875,-21.27,4.53,8.64,-0.15
2023-10-30,4166.81982421875,-19.75,4.5,8.79,-0.15
2023-10-31,4193.7998046875,-18.14,4.42,8.79,-0.19
2023-11-01,4237.85986328125,-16.87,4.47,8.96,-0.18
2023-11-02,4317.77978515625,-15.66,4.15,8.49,-0.31
2023-11-03,4358.33984375,-14.91,4.04,8.45,-0.26
2023-11-06,4365.97998046875,-14.89,4.0,8.530000000000001,-0.26
2023-11-07,4378.3798828125,-14.81,4.08,8.49,-0.33
2023-11-08,4382.77978515625,-14.45,4.08,8.59,-0.44
2023-11-09,4347.35009765625,-15.29,4.04,8.48,-0.41
2023-11-10,4415.240234375,-14.17,4.03,8.54,-0.43
2023-11-13,4411.5498046875,-14.76,4.03,8.559999999999999,-0.39
2023-11-14,4495.7001953125,-14.16,3.92,8.299999999999999,-0.36
2023-11-15,4502.8798828125,-14.18,3.89,8.219999999999999,-0.37
2023-11-16,4508.240234375,-14.32,4.02,8.379999999999999,-0.38
2023-11-17,4514.02001953125,-13.8,3.99,8.379999999999999,-0.44
2023-11-20,4547.3798828125,-13.41,3.92,8.32,-0.47
2023-11-21,4538.18994140625,-13.35,3.95,8.35,-0.45
2023-11-22,4556.6201171875,-12.85,3.9,8.36,-0.47
2023-11-24,4559.33984375,-12.46,3.85,8.329999999999998,-0.45
2023-11-27,4550.43017578125,-12.69,3.89,8.33,-0.45
2023-11-28,4554.89013671875,-12.69,3.9,8.3,-0.39
2023-11-29,4550.580078125,-12.98,3.8,8.17,-0.37
2023-11-30,4567.7998046875,-12.92,3.84,8.33,-0.36
2023-12-01,4594.6298828125,-12.63,3.87,8.350000000000001,-0.34
2023-12-04,4569.77978515625,-13.08,3.8,8.31,-0.36
2023-12-05,4567.18017578125,-12.85,3.8,8.24,-0.39
2023-12-06,4549.33984375,-12.97,3.79,8.219999999999999,-0.48
2023-12-07,4585.58984375,-13.06,3.77,8.2,-0.44
2023-12-08,4604.3701171875,-12.35,3.75,8.190000000000001,-0.48
2023-12-11,4622.43994140625,-12.63,3.79,8.25,-0.48
2023-12-12,4643.7001953125,-12.07,3.76,8.190000000000001,-0.53
2023-12-13,4707.08984375,-12.19,3.79,8.16,-0.42
2023-12-14,4719.5498046875,-12.48,3.47,7.709999999999999,-0.45
2023-12-15,4719.18994140625,-12.28,3.51,7.73,-0.53
2023-12-18,4740.56005859375,-12.56,3.51,7.7,-0.48
2023-12-19,4768.3701171875,-12.53,3.46,7.63,-0.48
2023-12-20,4698.35009765625,-13.67,3.43,7.48,-0.48
2023-12-21,4746.75,-13.65,3.41,7.4,-0.44
2023-12-22,4754.6298828125,-13.03,3.39,7.369999999999999,-0.41
2023-12-26,4774.75,-12.99,3.37,7.34,-0.37
2023-12-27,4781.580078125,-12.43,3.34,7.3,-0.41
2023-12-28,4783.35009765625,-12.47,3.32,7.25,-0.42
2023-12-29,4769.830078125,-12.45,3.34,7.18,-0.35
2024-01-02,4742.830078125,-13.2,3.54,7.9,-0.38
2024-01-03,4704.81005859375,-14.04,3.71,8.14,-0.42
2024-01-04,4688.68017578125,-14.13,3.69,8.16,-0.39
2024-01-05,4697.240234375,-13.35,3.68,8.16,-0.35
2024-01-08,4763.5400390625,-13.08,3.63,8.15,-0.35
2024-01-09,4756.5,-12.76,3.59,8.11,-0.34
2024-01-10,4783.4501953125,-12.69,3.5,8.04,-0.33
2024-01-11,4780.240234375,-12.44,3.55,8.04,-0.28
2024-01-12,4783.830078125,-12.7,3.56,8.040000000000001,-0.18
2024-01-16,4765.97998046875,-13.84,3.58,7.950000000000001,-0.15
2024-01-17,4739.2099609375,-14.79,3.62,8.03,-0.24
2024-01-18,4780.93994140625,-14.13,3.58,8.03,-0.2
2024-01-19,4839.81005859375,-13.3,3.54,7.950000000000001,-0.24
2024-01-22,4850.43017578125,-13.19,3.49,7.879999999999999,-0.26
2024-01-23,4864.60009765625,-12.55,3.51,7.82,-0.17
2024-01-24,4868.5498046875,-13.14,3.44,7.819999999999999,-0.16
2024-01-25,4894.16015625,-13.45,3.45,7.81,-0.14
2024-01-26,4890.97021484375,-13.26,3.39,7.76,-0.19
2024-01-29,4927.93017578125,-13.6,3.41,7.67,-0.21
2024-01-30,4924.97021484375,-13.31,3.42,7.65,-0.3
2024-01-31,4845.64990234375,-14.35,3.59,8.190000000000001,-0.28
2024-02-01,4906.18994140625,-13.88,3.56,8.18,-0.33
2024-02-02,4958.60986328125,-13.85,3.47,8.16,-0.33
2024-02-05,4942.81005859375,-13.67,3.5,8.25,-0.29
2024-02-06,4954.22998046875,-13.06,3.52,8.24,-0.3
2024-02-07,4995.06005859375,-12.83,3.43,8.11,-0.32
2024-02-08,4997.91015625,-12.79,3.38,7.96,-0.31
2024-02-09,5026.60986328125,-12.93,3.33,7.890000000000001,-0.31
2024-02-12,5021.83984375,-13.93,3.35,7.91,-0.29
2024-02-13,4953.169921875,-15.85,3.36,7.97,-0.33
2024-02-14,5000.6201171875,-14.38,3.38,8.01,-0.29
2024-02-15,5029.72998046875,-14.01,3.35,7.999999999999999,-0.32
2024-02-16,5005.56982421875,-14.24,3.34,7.970000000000001,-0.34
2024-02-20,4975.509765625,-15.42,3.37,7.989999999999999,-0.32
2024-02-21,4981.7998046875,-15.34,3.34,7.99,-0.32
2024-02-22,5087.02978515625,-14.54,3.22,7.82,-0.36
2024-02-23,5088.7998046875,-13.75,3.23,7.72,-0.41
2024-02-26,5069.52978515625,-13.74,3.23,7.6,-0.41
2024-02-27,5078.18017578125,-13.43,3.26,7.569999999999999,-0.39
2024-02-28,5069.759765625,-13.84,3.31,7.57,-0.37
2024-02-29,5096.27001953125,-13.4,3.29,7.540000000000001,-0.39
2024-03-01,5137.080078125,-13.11,3.32,7.52,-0.35
2024-03-04,5130.9501953125,-13.49,3.26,7.45,-0.39
2024-03-05,5078.64990234375,-14.46,3.31,7.439999999999999,-0.41
2024-03-06,5104.759765625,-14.5,3.27,7.430000000000001,-0.44
2024-03-07,5157.35986328125,-14.44,3.27,7.41,-0.41
2024-03-08,5123.68994140625,-14.74,3.26,7.41,-0.39
2024-03-11,5117.93994140625,-15.22,3.26,7.41,-0.41
2024-03-12,5175.27001953125,-13.84,3.2,7.340000000000001,-0.42
2024-03-13,5165.31005859375,-13.75,3.15,7.279999999999999,-0.42
2024-03-14,5150.47998046875,-14.4,3.15,7.31,-0.39
2024-03-15,5117.08984375,-14.41,3.16,7.35,-0.41
2024-03-18,5149.419921875,-14.33,3.13,7.34,-0.39
2024-03-19,5178.509765625,-13.82,3.1,7.239999999999999,-0.38
2024-03-20,5224.6201171875,-13.04,3.14,7.24,-0.32
2024-03-21,5241.52978515625,-12.92,3.05,7.24,-0.35
2024-03-22,5234.18017578125,-13.06,3.08,7.229999999999999,-0.37
2024-03-25,5218.18994140625,-13.19,3.11,7.340000000000001,-0.29
2024-03-26,5203.580078125,-13.24,3.15,7.37,-0.32
2024-03-27,5248.490234375,-12.78,3.15,7.36,-0.34
2024-03-28,5254.35009765625,-13.01,3.12,7.329999999999999,-0.39
2024-04-01,5243.77001953125,-13.65,3.12,7.43,-0.39
2024-04-02,5205.81005859375,-14.61,3.23,7.6,-0.34
2024-04-03,5211.490234375,-14.33,3.23,7.65,-0.32
2024-04-04,5147.2099609375,-16.35,3.24,7.649999999999999,-0.34
2024-04-05,5204.33984375,-16.03,3.18,7.61,-0.34
2024-04-08,5202.39013671875,-15.19,3.15,7.64,-0.36
2024-04-09,5209.91015625,-14.98,3.14,7.6,-0.38
2024-04-10,5160.64013671875,-15.8,3.1,7.59,-0.42
2024-04-11,5199.06005859375,-14.91,3.16,7.620000000000001,-0.37
2024-04-12,5123.41015625,-17.31,3.25,7.74,-0.38
2024-04-15,5061.81982421875,-19.23,3.28,7.76,-0.3
2024-04-16,5051.41015625,-18.4,3.36,7.9,-0.3
2024-04-17,5022.2099609375,-18.21,3.42,7.939999999999999,-0.34
2024-04-18,5011.1201171875,-18.0,3.39,7.919999999999999,-0.34
2024-04-19,4967.22998046875,-18.71,3.37,7.909999999999999,-0.35
2024-04-22,5010.60009765625,-16.94,3.29,7.84,-0.35
2024-04-23,5070.5498046875,-15.69,3.2,7.750000000000001,-0.25
2024-04-24,5071.6298828125,-15.97,3.19,7.689999999999999,-0.24
2024-04-25,5048.419921875,-15.37,3.24,7.699999999999999,-0.26
2024-04-26,5099.9599609375,-15.03,3.16,7.64,-0.29
2024-04-29,5116.169921875,-14.67,3.12,7.56,-0.34
2024-04-30,5035.68994140625,-15.65,3.18,8.0,-0.35
2024-05-01,5018.39013671875,-15.39,3.21,8.02,-0.33
2024-05-02,5064.2001953125,-14.68,3.16,7.93,-0.29
2024-05-03,5127.7900390625,-13.49,3.08,7.85,-0.31
2024-05-06,5180.740234375,-13.49,3.03,7.84,-0.33
2024-05-07,5187.7001953125,-13.23,3.06,7.94,-0.35
2024-05-08,5187.669921875,-13.0,3.1,8.0,-0.36
2024-05-09,5214.080078125,-12.69,3.14,8.03,-0.35
2024-05-10,5222.68017578125,-12.55,3.12,8.05,-0.37
2024-05-13,5221.419921875,-13.6,3.14,8.030000000000001,-0.37
2024-05-14,5246.68017578125,-13.42,3.14,7.93,-0.36
2024-05-15,5308.14990234375,-12.45,3.13,7.89,-0.37
2024-05-16,5297.10009765625,-12.42,3.08,7.869999999999999,-0.4
2024-05-17,5303.27001953125,-11.99,3.09,7.839999999999999,-0.41
2024-05-20,5308.1298828125,-12.15,3.07,7.819999999999999,-0.38
2024-05-21,5321.41015625,-11.86,3.07,7.81,-0.41
2024-05-22,5307.009765625,-12.29,3.11,7.86,-0.43
2024-05-23,5267.83984375,-12.77,3.1,7.869999999999999,-0.44
2024-05-24,5304.72021484375,-11.93,3.11,7.890000000000001,-0.47
2024-05-28,5306.0400390625,-12.92,3.09,7.87,-0.4
2024-05-29,5266.9501953125,-14.28,3.15,7.939999999999999,-0.35
2024-05-30,5235.47998046875,-14.47,3.19,7.979999999999999,-0.37
2024-05-31,5277.509765625,-12.92,3.2,8.23,-0.38
2024-06-03,5283.39990234375,-13.11,3.17,8.23,-0.41
2024-06-04,5291.33984375,-13.16,3.22,8.25,-0.44
2024-06-05,5354.02978515625,-12.63,3.2,8.21,-0.43
2024-06-06,5352.9599609375,-12.58,3.2,8.120000000000001,-0.44
2024-06-07,5346.990234375,-12.22,3.15,8.07,-0.44
2024-06-10,5360.7900390625,-12.74,3.15,8.04,-0.4
2024-06-11,5375.31982421875,-12.85,3.19,8.09,-0.42
2024-06-12,5421.02978515625,-12.04,3.09,7.89,-0.44
2024-06-13,5433.740234375,-11.94,3.2,7.989999999999999,-0.44
2024-06-14,5431.60009765625,-12.66,3.29,8.120000000000001,-0.47
2024-06-17,5473.22998046875,-12.75,3.26,8.149999999999999,-0.47
2024-06-18,5487.02978515625,-12.3,3.24,8.14,-0.47
2024-06-20,5473.169921875,-13.28,3.23,8.110000000000001,-0.45
2024-06-21,5464.6201171875,-13.2,3.21,8.16,-0.45
2024-06-24,5447.8701171875,-13.33,3.19,8.14,-0.46
2024-06-25,5469.2998046875,-12.84,3.19,8.200000000000001,-0.42
2024-06-26,5477.89990234375,-12.55,3.18,8.21,-0.39
2024-06-27,5482.8701171875,-12.24,3.21,8.14,-0.41
2024-06-28,5460.47998046875,-12.44,3.18,8.079999999999998,-0.35
2024-07-01,5475.08984375,-12.22,3.21,8.239999999999998,-0.29
2024-07-02,5509.009765625,-12.03,3.23,8.299999999999999,-0.31
2024-07-03,5537.02001953125,-12.09,3.25,8.33,-0.35
2024-07-05,5567.18994140625,-12.48,3.27,8.34,-0.32
2024-07-08,5572.85009765625,-12.37,3.2,8.28,-0.34
2024-07-09,5576.97998046875,-12.51,3.21,8.27,-0.32
2024-07-10,5633.91015625,-12.85,3.17,8.209999999999999,-0.34
2024-07-11,5584.5400390625,-12.92,3.18,8.25,-0.3
2024-07-12,5615.35009765625,-12.46,3.19,8.25,-0.27
2024-07-15,5631.22021484375,-13.12,3.13,8.09,-0.21
2024-07-16,5667.2001953125,-13.19,3.08,8.030000000000001,-0.26
2024-07-17,5588.27001953125,-14.48,3.09,8.1,-0.26
2024-07-18,5544.58984375,-15.93,3.09,8.030000000000001,-0.26
2024-07-19,5505.0,-16.52,3.09,8.06,-0.24
2024-07-22,5564.41015625,-14.91,3.05,8.040000000000001,-0.24
2024-07-23,5555.740234375,-14.72,3.02,7.99,-0.15
2024-07-24,5427.1298828125,-18.04,3.1,7.999999999999999,-0.09
2024-07-25,5399.22021484375,-18.46,3.08,8.009999999999998,-0.14
2024-07-26,5459.10009765625,-16.39,3.1,7.979999999999999,-0.16
2024-07-29,5463.5400390625,-16.6,3.13,7.909999999999999,-0.19
2024-07-30,5436.43994140625,-17.69,3.2,7.829999999999999,-0.2
2024-07-31,5522.2998046875,-16.36,3.25,8.079999999999998,-0.2
2024-08-01,5446.68017578125,-18.59,3.35,8.17,-0.17
2024-08-02,5346.56005859375,-23.39,3.72,8.64,-0.08
2024-08-05,5186.330078125,-38.57,3.93,9.01,-0.11
2024-08-06,5240.02978515625,-27.71,3.67,8.690000000000001,-0.09
2024-08-07,5199.5,-27.85,3.57,8.459999999999999,-0.04
2024-08-08,5319.31005859375,-23.79,3.48,8.350000000000001,-0.05
2024-08-09,5344.16015625,-20.37,3.49,8.37,-0.11
2024-08-12,5344.39013671875,-20.71,3.52,8.34,-0.11
2024-08-13,5434.43017578125,-18.12,3.54,8.379999999999999,-0.08
2024-08-14,5455.2099609375,-16.19,3.46,8.25,-0.11
2024-08-15,5543.22021484375,-15.23,3.31,8.299999999999999,-0.16
2024-08-16,5554.25,-14.8,3.29,8.260000000000002,-0.17
2024-08-19,5608.25,-14.65,3.21,8.18,-0.2
2024-08-20,5597.1201171875,-15.88,3.25,8.240000000000002,-0.17
2024-08-21,5620.85009765625,-16.27,3.27,8.25,-0.13
2024-08-22,5570.64013671875,-17.55,3.21,8.17,-0.13
2024-08-23,5634.60986328125,-15.86,3.19,8.09,-0.09
2024-08-26,5616.83984375,-16.15,3.15,8.040000000000001,-0.09
2024-08-27,5625.7998046875,-15.43,3.17,8.07,0.0
2024-08-28,5592.18017578125,-17.11,3.19,8.07,0.01
2024-08-29,5591.9599609375,-15.65,3.15,8.010000000000002,0.0
2024-08-30,5648.39990234375,-15.0,3.13,7.99,0.0
2024-09-03,5528.93017578125,-20.72,3.31,8.29,-0.04
2024-09-04,5520.06982421875,-21.32,3.35,8.18,0.01
2024-09-05,5503.41015625,-19.9,3.29,7.94,-0.02
2024-09-06,5408.419921875,-22.38,3.39,7.960000000000001,0.06
2024-09-09,5471.0498046875,-19.45,3.36,7.890000000000001,0.02
2024-09-10,5495.52001953125,-19.08,3.46,7.899999999999999,0.06
2024-09-11,5554.1298828125,-17.69,3.44,7.85,0.03
2024-09-12,5595.759765625,-17.07,3.39,7.760000000000001,0.04
2024-09-13,5626.02001953125,-16.56,3.37,7.77,0.09
2024-09-16,5633.08984375,-17.14,3.32,7.510000000000001,0.07
2024-09-17,5634.580078125,-17.61,3.25,7.39,0.06
2024-09-18,5618.259765625,-18.23,3.21,7.34,0.09
2024-09-19,5713.64013671875,-16.33,3.1,7.109999999999999,0.14
2024-09-20,5702.5498046875,-16.15,3.15,7.15,0.18
2024-09-23,5718.56982421875,-15.89,3.15,7.24,0.18
2024-09-24,5732.93017578125,-15.39,3.21,7.319999999999999,0.25
2024-09-25,5722.259765625,-15.41,3.19,7.290000000000001,0.26
2024-09-26,5745.3701171875,-15.37,3.14,7.29,0.19
2024-09-27,5738.169921875,-16.96,3.14,7.039999999999999,0.2
2024-09-30,5762.47998046875,-16.73,3.03,6.660000000000001,0.15
2024-10-01,5708.75,-19.26,3.07,6.699999999999999,0.13
2024-10-02,5709.5400390625,-18.9,3.06,6.72,0.16
2024-10-03,5699.93994140625,-20.49,3.04,6.699999999999999,0.15
2024-10-04,5751.06982421875,-19.21,2.89,6.62,0.05
2024-10-07,5695.93994140625,-22.64,2.95,6.65,0.04
2024-10-08,5751.1298828125,-21.42,2.99,6.67,0.06
2024-10-09,5792.0400390625,-20.86,2.94,6.65,0.07
2024-10-10,5780.0498046875,-20.93,2.99,6.66,0.11
2024-10-11,5815.02978515625,-20.46,2.98,6.640000000000001,0.13
2024-10-14,5859.85009765625,-19.7,2.97,6.6,0.13
2024-10-15,5815.259765625,-20.64,2.93,6.579999999999999,0.08
2024-10-16,5842.47021484375,-19.58,2.9,6.52,0.09
2024-10-17,5841.47021484375,-19.11,2.89,6.459999999999999,0.13
2024-10-18,5864.669921875,-18.03,2.88,6.420000000000001,0.13
2024-10-21,5853.97998046875,-18.37,2.88,6.380000000000001,0.17
2024-10-22,5851.2001953125,-18.2,2.92,6.4,0.17
2024-10-23,5797.419921875,-19.24,2.95,6.430000000000001,0.17
2024-10-24,5809.85986328125,-19.08,2.93,6.409999999999999,0.14
2024-10-25,5808.1201171875,-20.33,2.89,6.430000000000001,0.14
2024-10-28,5823.52001953125,-19.8,2.82,6.33,0.16
2024-10-29,5832.919921875,-19.34,2.85,6.35,0.17
2024-10-30,5813.669921875,-20.35,2.8,6.290000000000001,0.14
2024-10-31,5705.4501953125,-23.16,2.88,6.319999999999999,0.12
2024-11-01,5728.7998046875,-21.88,2.83,6.169999999999999,0.16
2024-11-04,5712.68994140625,-21.98,2.87,6.28,0.14
2024-11-05,5782.759765625,-20.49,2.86,6.3,0.07
2024-11-06,5929.0400390625,-16.27,2.74,6.159999999999999,0.15
2024-11-07,5973.10009765625,-15.2,2.73,6.1,0.1
2024-11-08,5995.5400390625,-14.94,2.63,6.080000000000001,0.04
2024-11-11,6001.35009765625,-14.97,2.63,6.080000000000001,0.04
2024-11-12,5983.990234375,-14.71,2.61,6.0600000000000005,0.09
2024-11-13,5985.3798828125,-14.02,2.64,6.09,0.17
2024-11-14,5949.169921875,-14.31,2.6,6.009999999999999,0.09
2024-11-15,5870.6201171875,-16.14,2.72,6.069999999999999,0.12
2024-11-18,5893.6201171875,-15.58,2.72,6.08,0.13
2024-11-19,5916.97998046875,-16.35,2.69,6.05,0.12
2024-11-20,5917.10986328125,-17.16,2.67,6.01,0.1
2024-11-21,5948.7099609375,-16.87,2.61,5.89,0.09
2024-11-22,5969.33984375,-15.24,2.61,5.95,0.04
2024-11-25,5987.3701171875,-14.6,2.64,6.03,0.06
2024-11-26,6021.6298828125,-14.1,2.68,6.029999999999999,0.09
2024-11-27,5998.740234375,-14.1,2.69,6.06,0.06
2024-11-29,6032.3798828125,-13.51,2.72,6.09,0.05
2024-12-02,6047.14990234375,-13.34,2.68,6.19,0.02
2024-12-03,6049.8798828125,-13.3,2.66,6.180000000000001,0.06
2024-12-04,6086.490234375,-13.45,2.66,6.180000000000001,0.06
2024-12-05,6075.10986328125,-13.54,2.66,6.15,0.02
2024-12-06,6090.27001953125,-12.77,2.67,6.15,0.05
2024-12-09,6052.85009765625,-14.19,2.67,6.109999999999999,0.07
2024-12-10,6034.91015625,-14.18,2.67,6.08,0.07
2024-12-11,6084.18994140625,-13.58,2.64,6.030000000000001,0.11
2024-12-12,6051.25,-13.92,2.66,5.98,0.14
2024-12-13,6051.08984375,-13.81,2.68,6.03,0.15
2024-12-16,6074.080078125,-14.69,2.69,6.0200000000000005,0.14
2024-12-17,6050.60986328125,-15.87,2.75,6.04,0.15
2024-12-18,5872.16015625,-27.62,2.73,6.0,0.15
2024-12-19,5867.080078125,-24.09,2.91,6.14,0.25
2024-12-20,5930.85009765625,-18.36,2.86,6.08,0.22
2024-12-23,5974.06982421875,-16.78,2.85,6.1000000000000005,0.29
2024-12-24,6040.0400390625,-14.27,2.86,6.090000000000001,0.3
2024-12-26,6037.58984375,-14.73,2.86,6.090000000000001,0.28
2024-12-27,5970.83984375,-15.95,2.84,6.090000000000001,0.31
2024-12-30,5906.93994140625,-17.4,2.94,6.15,0.31
2024-12-31,5881.6298828125,-17.35,2.92,6.23,0.33
2025-01-02,5868.5498046875,-17.93,2.88,6.170000000000001,0.32
2025-01-03,5942.47021484375,-16.13,2.81,6.119999999999999,0.32
2025-01-06,5975.3798828125,-16.04,2.76,6.040000000000001,0.34
2025-01-07,5909.02978515625,-17.82,2.79,6.04,0.37
2025-01-08,5918.25,-17.7,2.84,6.13,0.39
2025-01-10,5827.0400390625,-19.54,2.81,6.1000000000000005,0.37
2025-01-13,5836.22021484375,-19.19,2.85,6.15,0.39
2025-01-14,5842.91015625,-18.71,2.8,6.02,0.41
2025-01-15,5949.91015625,-16.12,2.72,5.9,0.39
2025-01-16,5937.33984375,-16.6,2.73,5.920000000000001,0.38
2025-01-17,5996.66015625,-15.97,2.64,5.84,0.34
2025-01-21,6049.240234375,-15.06,2.61,5.7700000000000005,0.28
2025-01-22,6086.3701171875,-15.1,2.59,5.71,0.31
2025-01-23,6118.7099609375,-15.02,2.61,5.68,0.36
2025-01-24,6101.240234375,-14.85,2.6,5.73,0.36
2025-01-27,6012.27978515625,-17.9,2.66,5.9,0.36
2025-01-28,6067.7001953125,-16.41,2.66,5.89,0.36
2025-01-29,6039.31005859375,-16.56,2.68,5.879999999999999,0.34
2025-01-30,6071.169921875,-15.84,2.67,5.81,0.34
2025-01-31,6040.52978515625,-16.43,2.68,5.68,0.36
2025-02-03,5994.56982421875,-18.62,2.73,5.83,0.28
2025-02-04,6037.8798828125,-17.21,2.71,5.84,0.31
2025-02-05,6061.47998046875,-15.77,2.69,5.82,0.26
2025-02-06,6083.56982421875,-15.5,2.66,5.819999999999999,0.24
2025-02-07,6025.990234375,-16.54,2.67,5.84,0.2
2025-02-10,6066.43994140625,-15.81,2.66,5.8100000000000005,0.23
2025-02-11,6068.5,-16.02,2.66,5.83,0.25
2025-02-12,6051.97021484375,-15.89,2.65,5.9,0.26
2025-02-13,6115.06982421875,-15.1,2.65,5.869999999999999,0.21
2025-02-14,6114.6298828125,-14.77,2.62,5.819999999999999,0.21
2025-02-18,6129.580078125,-15.35,2.62,6.0,0.26
2025-02-19,6144.14990234375,-15.27,2.68,6.03,0.25
2025-02-20,6117.52001953125,-15.66,2.66,5.97,0.22
2025-02-21,6013.1298828125,-18.21,2.78,6.09,0.23
2025-02-24,5983.25,-18.98,2.78,6.06,0.27
2025-02-25,5955.25,-19.43,2.84,6.14,0.23
2025-02-26,5956.06005859375,-19.1,2.81,6.03,0.2
2025-02-27,5861.56982421875,-21.13,2.81,6.000000000000001,0.22
2025-02-28,5954.5,-19.63,2.87,6.319999999999999,0.25
2025-03-03,5849.72021484375,-22.78,2.94,6.4,0.2
2025-03-04,5778.14990234375,-23.51,2.99,6.5200000000000005,0.26
2025-03-05,5842.6298828125,-21.93,2.88,6.470000000000001,0.29
2025-03-06,5738.52001953125,-24.87,2.99,6.6,0.33
2025-03-07,5770.2001953125,-23.37,2.97,6.61,0.33
2025-03-10,5614.56005859375,-27.86,3.16,6.9,0.33
2025-03-11,5572.06982421875,-26.92,3.22,7.03,0.34
2025-03-12,5599.2998046875,-24.23,3.2,6.999999999999999,0.31
2025-03-13,5521.52001953125,-24.66,3.4,7.300000000000001,0.33
2025-03-14,5638.93994140625,-21.77,3.25,7.179999999999999,0.29
2025-03-17,5675.1201171875,-20.51,3.18,7.119999999999999,0.25
2025-03-18,5614.66015625,-21.7,3.23,7.23,0.25
2025-03-19,5675.2900390625,-19.9,3.19,7.200000000000001,0.26
2025-03-20,5662.89013671875,-19.8,3.17,7.18,0.29
2025-03-21,5667.56005859375,-19.28,3.21,7.220000000000001,0.31
2025-03-24,5767.56982421875,-17.48,3.05,7.039999999999999,0.3
2025-03-25,5776.64990234375,-17.15,3.09,7.04,0.35
2025-03-26,5712.2001953125,-18.33,3.19,7.140000000000001,0.37
2025-03-27,5693.31005859375,-18.69,3.27,7.220000000000001,0.41
